id,price,bedrooms,sqft_lot,waterfront,view,condition,sqft_above,"sqft_basement,,",bathrooms,floors,sqft_living
1504,657000,4,4000,0,0,5,1300,,"1,8",2,2330
1505,460000,2,1243,0,0,3,1400,,"3,3",3,1400
1506,531000,4,4367,0,0,3,2360,,"2,5",2,2360
1507,444000,3,5752,0,0,3,1840,,"2,3",2,1840
1508,596000,4,7178,0,0,3,2680,,"2,5",2,2680
1509,1093000,3,7140,0,2,3,2390,,"3,8",1,3890
1510,451000,3,8640,0,0,5,1400,,2,1,1400
1511,633000,3,9701,0,0,3,2400,,"2,5",1,2400
1512,742000,4,46355,0,0,4,2920,,"2,3",2,2920
1513,385000,2,1302,0,0,3,1390,,2,2,1390
1514,405000,3,11193,0,0,3,1680,,"2,5",2,1680
1515,438000,4,8800,0,0,4,1020,,"1,5",1,2040
1516,361000,2,4000,0,0,3,1080,,1,1,1080
1517,662000,3,4280,0,0,5,1280,,"2,8",1,2280
1518,1239000,4,5099,0,0,3,3390,,"3,5",2,4490
1519,1289000,4,9160,0,4,3,2520,,"3,3",1,4700
1520,641000,4,4473,0,0,3,2798,,"2,5",2,2798
1521,666000,3,5400,0,0,3,2810,,"2,5",2,2810
1522,975000,4,7204,0,0,3,3336,,"2,5",2,3753
1523,1033000,4,8095,0,0,3,3130,,"3,5",2,3910
1524,352000,2,1609,0,0,3,1050,,"2,5",2,1050
1525,420000,4,4300,0,0,4,1600,,1,"1,5",1600
1526,573000,4,10002,0,0,4,1340,,"2,3",1,2590
1527,442000,4,9753,0,0,4,1120,,"2,3",1,1720
1528,1155000,6,14034,0,2,4,2350,,"2,5",1,4410
1529,504000,3,11914,0,2,3,1090,,"1,8",1,1590
1530,523000,4,22594,0,0,3,2440,,"2,5",2,2440
1531,424000,3,1016,0,0,3,1310,,"2,5",3,1360
1532,313000,2,7000,0,0,3,910,,1,1,910
1533,375000,4,7200,0,0,3,1140,,"1,5",1,1390
1534,366000,3,14821,0,0,4,1470,,"1,5",1,1470
1535,840000,4,9904,0,0,4,2920,,"2,5",2,2920
1536,395000,3,52256,0,0,4,1950,,"1,8",1,1950
1537,572000,3,4555,0,0,3,2390,,"2,5",2,2390
1538,340000,3,11600,0,0,4,1270,,"1,5",1,1270
1539,319000,2,7560,0,0,3,950,,1,1,950
1540,171000,2,423838,0,2,5,900,,1,1,900
1541,708000,4,6660,0,2,3,1960,320,"2,3","1,5",2280
1542,323000,3,5490,0,0,3,1010,,1,1,1010
1543,396000,2,5000,0,0,3,1040,,1,1,1260
1544,1717000,4,13586,0,0,5,4270,460,"3,5","1,5",4730
1545,594000,3,21587,0,0,3,2620,,"2,5",2,2620
1546,946000,3,4000,0,2,5,1520,810,"2,3","1,5",2330
1547,588000,5,2440,0,0,4,1450,,3,"1,5",2170
1548,520000,5,9488,0,0,4,1240,,2,1,2450
1549,440000,4,7632,0,0,4,1180,,"1,8",1,1880
1550,664000,4,3400,0,0,5,1550,,2,"1,5",2300
1551,351000,3,14404,0,0,3,1240,,2,1,1240
1552,322000,2,3844,0,0,4,820,,1,1,820
1553,382000,4,6375,0,0,3,1530,,2,2,1530
1554,711000,5,12160,0,0,4,1890,,"3,3",1,2900
1555,431000,4,3867,0,0,3,800,,"2,8",1,1240
1556,1147000,4,13392,0,0,3,4140,,"3,5",2,4140
1557,525000,4,7725,0,0,5,1120,,2,1,2240
1558,410000,3,5000,0,0,4,750,,2,1,1480
1559,537000,3,8876,0,0,3,1380,,"2,3",1,2270
1560,297000,3,6250,0,0,2,1030,,1,1,1250
1561,431000,5,9747,0,0,4,1020,,2,1,1930
1562,445000,4,7800,0,0,5,1120,,"1,8",1,1700
1563,382000,3,6420,0,0,3,1590,,1,1,1590
1564,418000,5,10000,0,0,3,960,,"1,8",1,1880
1565,447000,4,4240,0,0,5,920,,"1,8",1,1640
1566,545000,3,5085,0,0,4,1400,,"1,5",1,2600
1567,376000,2,1173,0,0,4,710,,1,2,710
1568,2361000,6,15682,0,4,4,5330,,"4,3",3,6980
1569,370000,3,5040,0,0,3,1100,,"1,5",1,1460
1570,493000,3,9827,0,0,3,2080,,"2,5",2,2080
1571,604000,5,9216,0,0,3,2630,,"2,5",2,2630
1572,1214000,4,21000,0,0,3,4430,,"3,3",2,4430
1573,622000,4,6850,0,0,3,2760,,"2,5",2,2760
1574,423000,4,12056,0,0,3,1670,,2,1,1670
1575,507000,4,4725,0,0,4,1190,800,"1,8","1,5",1990
1576,846000,3,5238,0,3,3,1890,,3,"1,5",2600
1577,437000,2,1824,0,0,4,1320,,1,"1,5",1320
1578,546000,3,3800,0,0,3,1370,,"1,5",2,2240
1579,496000,4,8680,0,0,4,1290,,"2,3",1,1960
1580,490000,3,108900,0,0,3,1980,,2,2,2590
1581,584000,4,6707,0,0,3,2620,,"2,8",2,2620
1582,650000,3,9136,0,0,3,2770,,"2,5",2,2770
1583,487000,3,10005,0,0,5,1110,,1,1,2110
1584,518000,4,4539,0,0,3,2290,,"2,5",2,2290
1585,1404000,4,6000,0,0,3,3680,1280,"4,3","2,5",4960
1586,297000,2,26051,0,0,3,1110,,1,1,1110
1587,806000,4,6166,0,0,3,3310,,"2,8",2,3310
1588,308000,2,8580,0,0,3,900,,1,1,900
1589,641000,3,7313,0,1,4,1440,,"1,8",1,1940
1590,389000,3,7617,0,0,3,1590,,"1,8",2,1590
1591,690000,3,6050,0,0,3,2930,,"2,5",2,2930
1592,454000,4,22653,0,0,3,2040,,"2,5",2,2040
1593,420000,2,905,0,0,3,1000,,"2,3",3,1000
1594,631000,3,1229,0,2,3,1320,,"3,3",2,1730
1595,340000,3,4800,0,0,3,1220,,1,1,1220
1596,704000,3,12095,0,0,3,3060,,"2,3",2,3060
1597,676000,4,5000,0,0,3,2910,,"2,5",2,2910
1598,329000,3,5850,0,0,3,1050,,"1,8",1,1050
1599,413000,3,7352,0,0,3,1560,,2,1,1560
1600,629000,3,3000,0,2,4,840,,"1,8",1,1680
1601,1172000,4,20734,0,1,3,3300,,"3,3",1,4140
1602,403000,3,8509,0,0,3,1150,,2,1,1550
1603,1637000,6,20000,0,4,4,2850,,"2,8",1,5700
1604,527000,3,7278,0,0,3,2200,,"2,5",2,2200
1605,585000,2,2500,0,2,3,1210,,"2,5",2,1740
1606,324000,3,9525,0,0,3,1210,,1,1,1210
1607,1254000,4,25639,0,3,3,3550,,"3,3",2,4240
1608,412000,3,11745,0,0,3,1090,,"2,3",1,1590
1609,1187000,4,7200,0,3,5,1770,,"1,8",1,3420
1610,925000,4,11375,0,0,5,2210,,"2,5",1,3190
1611,684000,3,5405,0,2,4,960,,"1,8",1,1920
1612,396000,2,4664,0,0,3,1340,,"1,8",1,1340
1613,427000,3,8400,0,0,3,1460,,"1,8",1,1700
1614,558000,4,3570,0,0,3,1490,820,"2,5","1,5",2310
1615,350000,3,44000,0,0,3,1240,,"1,8",1,1510
1616,696000,3,10082,0,0,3,2670,,"2,5",1,2670
1617,484000,4,8470,0,0,3,1440,,"2,3",1,2060
1618,615000,3,6000,0,0,4,2090,0,"2,5","1,5",2090
1619,724000,5,23265,0,0,3,2990,,"2,5",1,3090
1620,361000,2,1546,0,0,3,1240,,"2,5",2,1240
1621,451000,3,3690,0,0,3,1860,,"2,5",2,1860
1622,491000,3,7350,0,0,3,2000,,"1,5",1,2000
1623,367000,4,92347,0,0,4,1500,,"1,8",1,2500
1624,406000,4,20349,0,0,5,1340,,"2,3",1,1820
1625,464000,3,8058,0,0,3,1260,,"2,3",1,1820
1626,334000,3,5750,0,0,3,1060,,2,1,1060
1627,461000,3,9906,0,0,3,1950,,"2,5",2,1950
1628,342000,2,4800,0,0,4,940,,1,1,940
1629,434000,2,3568,0,0,4,1220,0,"1,5","1,5",1220
1630,1159000,5,17935,0,0,3,4180,,"3,5",2,4180
1631,311000,3,9800,0,0,4,1200,,1,1,1200
1632,1028000,5,18897,0,0,3,3090,,"3,8",2,3990
1633,372000,2,7560,0,0,3,940,,1,1,1880
1634,513000,4,7200,0,0,3,2280,,"2,5",2,2280
1635,530000,3,11000,0,0,4,1290,,"1,8",1,2580
1636,610000,4,4674,0,0,3,1560,,"2,8",1,2600
1637,911000,4,13700,0,0,4,3150,,"2,5",2,3150
1638,1692000,4,28078,0,2,4,3350,,"3,5",2,5550
1639,514000,5,4000,0,0,3,1230,,"2,8",1,2220
1640,1135000,2,31491,1,2,4,1730,,"2,3",2,1730
1641,811000,4,4120,0,0,4,2060,,3,"1,5",2840
1642,567000,4,8780,0,0,3,2560,,"2,5",2,2560
1643,391000,3,6000,0,0,4,630,,2,1,1330
1644,532000,2,5202,0,0,4,1890,,1,"1,5",1890
1645,1469000,7,37607,0,0,5,4290,0,"4,5","1,5",4290
1646,333000,2,54450,0,0,3,1540,,2,2,1540
1647,389000,4,50233,0,0,4,1170,,2,1,2340
1648,469000,3,10230,0,0,4,1090,,"1,8",1,2180
1649,646000,3,11964,0,0,3,2780,,"2,5",2,2780
1650,584000,4,6019,0,0,3,2620,,"2,8",2,2620
1651,979000,4,5000,0,0,3,2860,,"3,5",2,3760
1652,615000,4,4738,0,0,3,2720,,"2,5",2,2720
1653,571000,3,40910,0,0,3,2675,,"2,3",2,2675
1654,481000,5,13189,0,0,3,2080,,"2,8",2,2080
1655,577000,3,12028,0,0,3,2460,,"2,5",2,2460
1656,473000,3,3480,0,0,3,1960,,"2,5",2,1960
1657,567000,4,6256,0,0,3,2550,,"2,5",2,2550
1658,496000,3,1146,0,0,3,1760,,"2,3",3,1760
1659,433000,3,7330,0,0,4,1090,,"1,8",1,1620
1660,416000,3,12000,0,0,3,1040,,"1,8",1,1790
1661,858000,4,7232,0,0,3,2580,,"3,5",2,3480
1662,775000,4,9900,0,0,4,2780,,"1,8",2,2780
1663,1060000,5,8239,0,3,3,2540,,3,2,3640
1664,310000,1,4000,0,0,3,750,,1,1,750
1665,321000,3,6634,0,0,3,960,,1,1,960
1666,464000,3,8880,0,0,3,1330,,"1,5",1,2030
1667,671000,3,5569,0,0,3,1860,,"2,8",1,2930
1668,374000,2,1073,0,0,3,1140,,"2,5",2,1380
1669,649000,3,5525,0,2,5,960,,2,1,1720
1670,388000,2,4800,0,0,3,1060,,1,1,1210
1671,371000,3,4250,0,0,5,950,,1,"1,5",950
1672,408000,2,4234,0,0,3,1330,,"1,8",2,1710
1673,521000,2,12282,0,0,5,1410,,2,"1,5",1410
1674,849000,4,7631,0,2,3,2910,,"2,5",2,2910
1675,503000,4,7064,0,0,3,2220,,"2,5",2,2220
1676,1106000,5,13238,0,0,5,3160,,"3,3",2,3160
1677,396000,3,4500,0,0,3,1380,,2,1,1380
1678,511000,3,5000,0,0,5,960,,2,1,1760
1679,310000,1,3000,0,0,3,730,,1,1,730
1680,770000,4,5000,0,0,5,1620,,"2,5",2,2460
1681,524000,3,6272,0,0,4,1390,,"1,8",1,2160
1682,721000,4,4600,0,2,4,1420,570,"2,3","1,5",1990
1683,988000,3,39640,0,2,3,3740,,3,2,3740
1684,609000,4,5500,0,0,3,2710,,"2,5",2,2710
1685,630000,3,7836,0,0,3,2680,,"2,5",2,2680
1686,494000,4,7560,0,0,4,1540,,2,1,1850
1687,900000,4,7869,0,2,3,3190,,"2,5",2,3190
1688,647000,3,5832,0,0,3,2730,,"2,5",2,2730
1689,591000,3,9990,0,0,5,1840,,"1,5",2,1840
1690,603000,4,10000,0,0,3,2720,,"2,5",2,2720
1691,1303000,4,8510,0,1,3,3610,,"3,5",2,4370
1692,552000,3,3475,0,0,3,2290,,"2,5",2,2290
1693,337000,2,4802,0,0,3,990,,1,1,990
1694,347000,2,2980,0,0,3,1140,,"1,5",2,1140
1695,483000,4,4337,0,0,4,1840,,"1,5",2,1840
1696,360000,2,6800,0,0,5,1000,,1,1,1110
1697,566000,4,9070,0,0,4,2150,,"2,5",2,2150
1698,536000,3,5750,0,0,3,2230,,"2,5",2,2230
1699,369000,2,6000,0,0,4,970,,1,1,1170
1700,497000,3,7200,0,0,4,980,,"2,5",1,1960
1701,619000,3,9002,0,0,3,2610,,"2,3",2,2610
1702,532000,3,8721,0,0,3,1570,,"2,3",1,2130
1703,657000,3,43560,0,0,3,2720,,"2,3",2,3020
1704,590000,3,5400,0,0,5,1670,,"1,8",2,1670
1705,458000,3,7004,0,0,3,1290,,"1,8",1,1890
1706,308000,3,13475,0,0,3,950,,1,1,950
1707,659000,4,14400,0,0,5,1670,,"2,5",1,2430
1708,573000,4,6000,0,0,5,1260,,2,1,2360
1709,381000,3,8301,0,0,3,1510,,"1,8",1,1510
1710,500000,3,4828,0,0,3,2080,,"2,5",2,2080
1711,432000,3,15500,0,0,3,1490,,2,1,1750
1712,444000,3,4064,0,0,3,1810,,2,"1,5",1810
1713,439000,4,11875,0,0,4,1490,,"1,8",1,1790
1714,562000,4,11034,0,0,3,1720,,"2,8",1,2340
1715,411000,3,9626,0,0,3,1690,,"2,5",2,1690
1716,476000,4,7476,0,0,3,2070,,"2,5",2,2070
1717,537000,3,6396,0,0,3,2240,,"2,5",2,2240
1718,1187000,4,21780,0,2,3,3040,,3,2,4500
1719,496000,3,39927,0,0,4,1580,,"1,8",1,2770
1720,320000,3,7245,0,0,3,1010,,1,1,1010
1721,379000,3,6900,0,0,5,1120,,"1,5",1,1120
1722,608000,5,21441,0,0,4,1510,,"2,5",1,3020
1723,954000,4,186846,0,0,4,4400,,"3,3",2,4400
1724,535000,3,5650,0,1,3,1320,,"1,8",1,1990
1725,361000,3,8820,0,0,3,1050,,1,1,1450
1726,449000,4,8497,0,0,3,1920,,"2,5",2,1920
1727,342000,2,1366,0,0,3,740,,"2,5",2,1175
1728,339000,3,13200,0,0,3,1320,,"1,5",1,1320
1729,901000,5,3839,0,0,4,1990,,"2,5",1,3990
1730,363000,2,5720,0,0,3,850,,1,1,1140
1731,468000,4,4240,0,0,4,1460,260,"1,8","1,5",1720
1732,543000,4,9915,0,0,5,1240,,"2,8",1,2150
1733,499000,3,8203,0,1,3,1790,0,"1,5","1,5",1790
1734,624000,2,6327,0,0,3,2210,,"2,5",1,2210
1735,589000,3,7519,0,0,4,1310,,"2,8",1,2180
1736,396000,3,1290,0,0,3,1290,,"2,3",2,1410
1737,470000,3,3600,0,0,3,1950,,"2,5",2,1950
1738,445000,3,936,0,0,3,1405,,"2,5",3,1495
1739,433000,3,6000,0,0,3,1110,,"2,3",1,1660
1740,547000,3,8130,0,0,4,1950,,"2,5",2,1950
1741,803000,5,5040,0,0,5,2550,0,"2,8","1,5",2550
1742,446000,3,3850,0,0,5,770,,"1,8",1,1370
1743,693000,4,4000,0,0,5,1430,,"2,5",2,2200
1744,465000,3,6041,0,0,5,1250,0,"1,8","1,5",1250
1745,503000,4,8872,0,0,4,1110,,"2,3",1,2220
1746,475000,3,4200,0,0,5,830,,"1,8",1,1620
1747,522000,3,26337,0,0,3,2250,,"1,8",1,2250
1748,423000,3,99916,0,0,4,1720,,"2,5",2,1720
1749,728000,4,9687,0,0,3,2020,,"2,5",2,3030
1750,316000,3,9120,0,0,3,1030,,1,1,1030
1751,527000,3,4882,0,0,3,2190,,"2,5",2,2190
1752,403000,3,5600,0,0,4,720,,2,1,1440
1753,513000,4,9600,0,0,3,1460,,"2,5",1,2170
1754,1020000,4,3200,0,0,5,2130,800,"3,8","1,5",2930
1755,334000,3,9048,0,0,3,1180,,"1,5",1,1180
1756,660000,4,57514,0,0,4,2360,,"4,3",2,2360
1757,436000,3,8797,0,0,4,1660,,"1,5",1,1660
1758,679000,3,9313,0,0,5,1390,,"2,8",1,2390
1759,419000,3,5120,0,0,4,910,,2,"1,5",1360
1760,639000,3,3500,0,0,5,1540,300,"2,3","1,5",1840
1761,407000,3,43647,0,0,4,1800,,"2,3",1,1800
1762,1159000,4,12320,0,0,3,4130,,"3,8",2,4130
1763,358000,3,132858,0,0,3,1110,,"1,8",1,2220
1764,1099000,5,9680,0,4,3,2460,,"3,5",2,3490
1765,438000,4,5175,0,0,3,1830,,"2,5",2,1830
1766,435000,4,4000,0,0,3,1550,0,"2,8","1,5",1550
1767,565000,3,9000,0,0,4,2050,,2,1,2050
1768,384000,2,6600,0,0,3,1130,,1,1,1230
1769,756000,4,5886,0,0,3,3150,,"2,5",2,3150
1770,1051000,3,33825,0,0,4,3330,,"2,3",1,3800
1771,372000,3,3068,0,0,3,1350,,"2,5",2,1350
1772,437000,3,8700,0,0,4,1530,,2,1,1530
1773,649000,3,2798,0,0,4,2290,,"2,5",3,2290
1774,402000,2,15641,0,0,4,1480,,"1,5",1,1480
1775,510000,3,10270,0,0,4,1970,,"1,8",1,1970
1776,299000,2,4840,0,0,4,720,,1,1,720
1777,351000,3,7236,0,0,5,1080,,2,1,1080
1778,565000,4,45902,0,0,3,2790,,"2,5",2,2790
1779,440000,5,7488,0,0,4,1200,,"2,8",1,2040
1780,345000,3,8220,0,0,3,1320,,1,1,1320
1781,431000,3,57063,0,0,4,1680,,"2,3",2,1680
1782,498000,3,4923,0,0,4,1070,,2,1,2140
1783,413000,3,9600,0,0,3,1380,,"1,8",1,1660
1784,453000,3,5338,0,0,5,770,,"2,3",1,1540
1785,489000,3,10758,0,0,5,940,,2,1,1880
1786,300000,3,15603,0,0,4,1250,,1,1,1250
1787,513000,5,137565,0,0,3,2120,,2,"1,5",2120
1788,508000,3,3000,0,0,4,1810,0,"1,8","1,5",1810
1789,559000,3,11172,0,0,3,2370,,"2,5",2,2370
1790,556000,3,4036,0,0,4,1970,,"2,5",2,1970
1791,509000,3,4099,0,0,3,2110,,"2,5",2,2110
1792,544000,3,10521,0,0,3,2080,,3,"1,5",2080
1793,1096000,4,12384,0,2,5,1860,,"2,3",1,3720
1794,486000,2,5125,0,0,5,1370,,"1,8",1,1370
1795,674000,4,12146,0,0,3,2961,,"2,5",2,2961
1796,483000,3,12112,0,0,3,2090,,"2,3",2,2090
1797,613000,3,7210,0,0,3,2600,,"2,5",2,2600
1798,481000,3,9000,0,0,3,1440,,"2,3",1,1870
1799,579000,4,9873,0,0,3,2620,,"2,5",2,2620
1800,523000,3,54059,0,0,3,2430,,"2,5",2,2430
1801,345000,3,16480,0,0,4,1340,,"1,8",1,1340
1802,356000,2,10621,0,0,3,1170,,1,1,1170
1803,546000,3,10182,0,0,5,1400,,"1,8",1,2000
1804,446000,5,12000,0,0,4,1340,,"2,5",1,2070
1805,1239000,4,9150,0,0,3,3490,,3,2,4590
1806,831000,5,4623,0,0,4,2550,,1,"2,5",2550
1807,300000,3,9600,0,0,4,1060,,1,1,1060
1808,415000,2,5000,0,0,5,860,,"1,8",1,1220
1809,459000,4,7203,0,0,4,1110,,"2,3",1,1790
1810,502000,3,4040,0,0,4,1120,,2,1,2060
1811,426000,2,1182,0,0,3,1140,,"2,5",3,1140
1812,812000,4,12648,0,0,4,2870,,"2,5",2,2870
1813,536000,6,33740,0,0,4,1750,,"1,5",1,2550
1814,1021000,4,10125,0,0,5,2790,0,"3,5","1,5",2790
1815,320000,3,7962,0,0,3,1110,,1,1,1110
1816,339000,2,5375,0,0,4,940,,1,1,940
1817,566000,3,18296,0,0,3,1580,,"1,8",1,2880
1818,360000,3,4800,0,0,4,1200,,"1,5",1,1200
1819,353000,3,4958,0,0,5,1030,,1,1,1030
1820,357000,2,2689,0,0,3,1240,,"2,5",2,1240
1821,353000,3,9566,0,0,3,1200,,2,1,1200
1822,686000,3,4002,0,0,3,2780,,"3,3",2,2780
1823,427000,3,7652,0,0,3,1765,,"2,3",2,1765
1824,572000,4,14242,0,1,4,1290,,"2,5",1,1960
1825,724000,2,11214,0,0,3,2680,,"2,5",1,2680
1826,418000,3,7622,0,0,4,1410,,2,1,1410
1827,510000,4,3712,0,0,3,2240,,"2,5",2,2240
1828,734000,4,7644,0,0,3,3120,,"2,8",2,3120
1829,377000,3,4706,0,0,3,1450,,"2,3",2,1450
1830,571000,3,5002,0,0,3,2340,,3,2,2340
1831,575000,5,4045,0,0,3,2481,,"2,8",2,2481
1832,443000,3,1602,0,0,3,1140,,"3,3",2,1530
1833,403000,3,7500,0,0,5,1250,,"2,3",1,1250
1834,258000,1,12120,0,0,3,560,,"0,8",1,560
1835,498000,4,7475,0,0,5,1100,,"1,8",1,2200
1836,359000,3,10584,0,0,3,990,,"1,8",1,1460
1837,463000,3,9380,0,0,5,1130,,"1,5",1,1650
1838,652000,5,17204,0,0,3,2160,,"2,5",1,3200
1839,554000,3,41346,0,0,3,2560,,"2,3",2,2560
1840,496000,3,4252,0,0,3,1550,530,"2,3","1,5",2080
1841,320000,3,7140,0,0,3,1070,,1,1,1070
1842,534000,3,12626,0,0,4,2190,,"1,8",2,2190
1843,467000,3,15837,0,0,3,2060,0,"1,5","1,5",2060
1844,884000,3,8000,0,3,4,1320,,"1,8",1,2640
1845,446000,3,8755,0,0,3,1000,,"2,5",1,1720
1846,1271000,5,13885,0,3,4,2540,,"3,5",2,3880
1847,330000,2,4920,0,0,3,960,,1,1,960
1848,547000,3,59058,0,0,3,2340,,"2,5",1,2340
1849,776000,3,13367,0,2,3,2660,,"2,5",2,2660
1850,519000,3,4725,0,0,3,1610,,"1,8",2,2090
1851,442000,3,4910,0,0,3,1820,,"2,5",2,1820
1852,518000,4,8030,0,0,3,2310,,"2,5",2,2310
1853,278000,3,14400,0,0,4,920,,1,1,920
1854,294000,1,13062,0,0,3,790,,1,1,790
1855,421000,2,6800,0,0,4,910,,"1,8",1,1500
1856,312000,3,11108,0,0,4,1240,,1,1,1240
1857,568000,4,36183,0,0,3,2730,,"2,5",2,2730
1858,316000,3,11000,0,0,2,1170,,1,1,1170
1859,1061000,5,9088,0,3,3,2760,,"3,3",2,3410
1860,760000,4,9320,0,0,4,2700,,"2,5",2,2700
1861,398000,4,7800,0,0,3,1650,,"1,8",1,1650
1862,289000,2,2378,0,0,3,670,,1,1,670
1863,430000,3,7757,0,0,3,1670,,2,1,1670
1864,380000,3,10731,0,0,3,1530,,"1,8",1,1530
1865,413000,3,7615,0,0,3,1150,,"2,3",1,1500
1866,411000,4,7200,0,0,3,1220,,"1,8",1,1720
1867,663000,5,11440,0,0,3,2920,,3,2,2920
1868,324000,3,4500,0,0,3,910,,1,1,910
1869,317000,3,4160,0,0,4,1050,,1,1,1050
1870,410000,3,7800,0,0,3,1540,,2,1,1540
1871,329000,3,7440,0,0,3,1210,,1,1,1210
1872,554000,5,11455,0,0,3,1400,,"2,5",1,2650
1873,568000,3,3990,0,0,5,1130,,2,1,1990
1874,999000,5,8737,0,4,5,1470,,"2,8",1,2660
1875,1086000,4,9734,0,4,3,2150,,"2,5",1,4060
1876,436000,5,23345,0,0,5,1170,,"2,5",1,2300
1877,538000,6,16411,0,0,4,1650,,"2,8",1,2630
1878,295000,2,8149,0,0,5,770,,1,1,770
1879,983000,4,10669,0,0,3,3790,,"2,8",2,3790
1880,662000,4,7210,0,0,4,1600,,"2,8",1,2540
1881,617000,4,8500,0,0,4,1600,,"2,3",1,2500
1882,490000,4,7303,0,0,3,2150,,"2,5",2,2150
1883,535000,3,9600,0,0,5,1670,,"1,8",1,1670
1884,445000,3,12669,0,0,3,1800,,2,1,1800
1885,486000,3,12708,0,0,3,2070,,"2,5",2,2070
1886,328000,2,2820,0,0,4,830,,1,1,830
1887,629000,3,9619,0,0,4,1650,,"2,3",1,2370
1888,323000,3,5400,0,0,3,1010,,1,1,1010
1889,352000,3,4500,0,0,3,1420,,"1,5",1,1420
1890,565000,4,8701,0,0,4,2120,,2,"1,5",2120
1891,492000,4,7029,0,0,4,1430,,"1,8",1,2020
1892,429000,3,2208,0,0,3,1040,,"2,5",2,1520
1893,313000,2,6250,0,0,4,820,,1,1,820
1894,446000,3,1553,0,0,3,1690,0,"2,5","2,5",1690
1895,498000,3,11305,0,0,3,1130,,2,1,2260
1896,509000,3,7897,0,0,4,1290,,"2,3",1,1830
1897,364000,3,11150,0,0,3,1110,,2,1,1350
1898,817000,5,4000,0,0,3,2440,,"3,5",2,3280
1899,711000,4,45514,0,0,4,2770,,"2,5",2,2770
1900,788000,4,8642,0,0,4,2770,,"2,5",2,2770
1901,548000,4,5091,0,0,3,2460,,"2,5",2,2460
1902,1207000,3,32467,0,2,3,3190,,"3,3",2,4720
1903,378000,2,8100,0,0,4,1250,,1,1,1250
1904,471000,3,7225,0,0,4,1710,,2,2,1710
1905,516000,3,5101,0,0,5,1040,,"1,8",1,1840
1906,465000,4,5962,0,0,3,2000,,"2,5",2,2000
1907,246000,1,15364,0,0,4,650,,1,1,650
1908,311000,3,9072,0,0,3,920,,"1,5",1,1020
1909,390000,2,18540,0,0,3,1500,,1,1,1500
1910,496000,3,4399,0,0,3,2060,,"2,5",2,2060
1911,370000,3,29308,0,0,3,950,,"1,5",1,1810
1912,1595000,6,28176,0,4,5,3810,,"4,5",1,3810
1913,448000,2,4000,0,0,4,950,,"1,8",1,1650
1914,481000,3,704,0,0,3,1540,,"3,3",3,1540
1915,465000,3,5244,0,0,3,1190,,"1,5",1,2080
1916,598000,3,5500,0,0,3,1810,,"2,3",2,2430
1917,380000,5,10284,0,0,4,1750,,2,1,1750
1918,375000,3,33224,0,0,4,1770,,"1,8",1,1770
1919,457000,3,2300,0,0,3,1570,,"2,5",2,1710
1920,533000,4,88426,0,0,3,2740,,"2,3",2,2740
1921,637000,5,17240,0,0,5,1660,,"2,5",1,2730
1922,582000,3,5136,0,0,3,2437,,"2,5",2,2437
1923,805000,4,6203,0,0,3,3290,,"2,5",2,3290
1924,678000,4,5260,0,0,3,2910,,"3,5",2,2910
1925,424000,3,7599,0,0,3,1630,,2,1,1630
1926,1187000,4,5104,0,0,3,3400,,3,2,4410
1927,503000,3,1487,0,0,3,1600,,"2,5",3,1780
1928,438000,3,1487,0,0,3,1540,,"3,3",2,1540
1929,425000,3,1189,0,0,3,1420,,"1,8",3,1420
1930,676000,3,9750,0,0,4,1610,,"2,5",1,2680
1931,442000,3,9750,0,0,3,1350,,2,1,1750
1932,522000,3,4912,0,0,3,2170,,"2,5",2,2170
1933,670000,3,9966,0,0,5,1360,,"2,8",1,2390
1934,609000,4,5350,0,0,4,1460,940,"2,3","1,5",2400
1935,385000,3,4250,0,0,3,1020,,1,1,1690
1936,860000,3,6000,0,0,3,2500,,"3,5",2,3250
1937,1045000,4,40202,0,0,4,2500,,"3,8",1,4610
1938,733000,4,15349,0,1,4,2440,,"2,8",2,2440
1939,443000,3,3870,0,0,5,1290,,"1,8",1,1290
1940,479000,4,4676,0,0,3,1250,,1,"1,5",2000
1941,319000,3,7500,0,0,3,1050,,1,1,1050
1942,528000,4,3784,0,0,3,2340,,"2,5",2,2340
1943,582000,4,7665,0,0,4,2210,,"2,3",2,2210
1944,736000,5,5568,0,0,3,2320,,"2,5",2,2920
1945,613000,3,219978,0,0,4,3000,,"2,8",2,3150
1946,949000,3,6402,0,0,3,3590,,"3,5",2,3590
1947,451000,4,5000,0,0,3,1910,,"2,5",2,1910
1948,835000,4,35235,0,0,4,3110,,"2,8",2,3110
1949,540000,5,4750,0,0,3,1450,,3,1,2440
1950,380000,4,8400,0,0,3,1330,0,"2,3","1,5",1330
1951,340000,3,22651,0,0,4,1460,,"1,8",1,1460
1952,1294000,6,3880,0,4,4,2782,,"4,5",3,3902
1953,1572000,5,17811,0,2,3,4070,,"4,8",2,5180
1954,355000,2,2064,0,0,3,1150,,"2,5",2,1150
1955,430000,4,10403,0,0,3,1370,,"1,5",1,1920
1956,539000,3,53143,0,0,3,2520,0,"2,5","1,5",2520
1957,337000,2,3400,0,0,3,970,,1,1,970
1958,553000,5,7666,0,0,4,1490,,"2,5",1,2490
1959,430000,3,8424,0,0,3,1680,,2,1,1680
1960,326000,3,4825,0,0,4,1150,,1,1,1150
1961,494000,4,7931,0,0,4,1160,,3,1,1980
1962,559000,4,13084,0,0,4,1700,,"2,3",1,2070
