id;price;bedrooms;bathrooms;sqft_living;sqft_lot;floors;waterfront;view;condition;sqft_above;sqft_basement,,
1602;403000;3;2;1550;8509;1;0;0;3;1150;400,,
1603;1637000;6;2,8;5700;20000;1;0;4;4;2850;2850,
1604;527000;3;2,5;2200;7278;2;0;0;3;2200;0,
1605;585000;2;2,5;1740;2500;2;0;2;3;1210;530,
1606;324000;3;1;1210;9525;1;0;0;3;1210;0,,
1607;1254000;4;3,3;4240;25639;2;0;3;3;3550;690,
1608;412000;3;2,3;1590;11745;1;0;0;3;1090;500,
1609;1187000;4;1,8;3420;7200;1;0;3;5;1770;1650,
1610;925000;4;2,5;3190;11375;1;0;0;5;2210;980,
1611;684000;3;1,8;1920;5405;1;0;2;4;960;960,
1612;396000;2;1,8;1340;4664;1;0;0;3;1340;0,
1613;427000;3;1,8;1700;8400;1;0;0;3;1460;240,
1614;558000;4;2,5;2310;3570;1,5;0;0;3;1490;820
1615;350000;3;1,8;1510;44000;1;0;0;3;1240;270,
1616;696000;3;2,5;2670;10082;1;0;0;3;2670;0,
1617;484000;4;2,3;2060;8470;1;0;0;3;1440;620,
1618;615000;3;2,5;2090;6000;1,5;0;0;4;2090;0
1619;724000;5;2,5;3090;23265;1;0;0;3;2990;100,
1620;361000;2;2,5;1240;1546;2;0;0;3;1240;0,
1621;451000;3;2,5;1860;3690;2;0;0;3;1860;0,
1622;491000;3;1,5;2000;7350;1;0;0;3;2000;0,
1623;367000;4;1,8;2500;92347;1;0;0;4;1500;1000,
1624;406000;4;2,3;1820;20349;1;0;0;5;1340;480,
1625;464000;3;2,3;1820;8058;1;0;0;3;1260;560,
1626;334000;3;2;1060;5750;1;0;0;3;1060;0,,
1627;461000;3;2,5;1950;9906;2;0;0;3;1950;0,
1628;342000;2;1;940;4800;1;0;0;4;940;0,,
1629;434000;2;1,5;1220;3568;1,5;0;0;4;1220;0
1630;1159000;5;3,5;4180;17935;2;0;0;3;4180;0,
1631;311000;3;1;1200;9800;1;0;0;4;1200;0,,
1632;1028000;5;3,8;3990;18897;2;0;0;3;3090;900,
1633;372000;2;1;1880;7560;1;0;0;3;940;940,,
1634;513000;4;2,5;2280;7200;2;0;0;3;2280;0,
1635;530000;3;1,8;2580;11000;1;0;0;4;1290;1290,
1636;610000;4;2,8;2600;4674;1;0;0;3;1560;1040,
1637;911000;4;2,5;3150;13700;2;0;0;4;3150;0,
1638;1692000;4;3,5;5550;28078;2;0;2;4;3350;2200,
1639;514000;5;2,8;2220;4000;1;0;0;3;1230;990,
1640;1135000;2;2,3;1730;31491;2;1;2;4;1730;0,
1641;811000;4;3;2840;4120;1,5;0;0;4;2060;780,
1642;567000;4;2,5;2560;8780;2;0;0;3;2560;0,
1643;391000;3;2;1330;6000;1;0;0;4;630;700,,
1644;532000;2;1;1890;5202;1,5;0;0;4;1890;0,
1645;1469000;7;4,5;4290;37607;1,5;0;0;5;4290;0
1646;333000;2;2;1540;54450;2;0;0;3;1540;0,,
1647;389000;4;2;2340;50233;1;0;0;4;1170;1170,,
1648;469000;3;1,8;2180;10230;1;0;0;4;1090;1090,
1649;646000;3;2,5;2780;11964;2;0;0;3;2780;0,
1650;584000;4;2,8;2620;6019;2;0;0;3;2620;0,
1651;979000;4;3,5;3760;5000;2;0;0;3;2860;900,
1652;615000;4;2,5;2720;4738;2;0;0;3;2720;0,
1653;571000;3;2,3;2675;40910;2;0;0;3;2675;0,
1654;481000;5;2,8;2080;13189;2;0;0;3;2080;0,
1655;577000;3;2,5;2460;12028;2;0;0;3;2460;0,
1656;473000;3;2,5;1960;3480;2;0;0;3;1960;0,
1657;567000;4;2,5;2550;6256;2;0;0;3;2550;0,
1658;496000;3;2,3;1760;1146;3;0;0;3;1760;0,
1659;433000;3;1,8;1620;7330;1;0;0;4;1090;530,
1660;416000;3;1,8;1790;12000;1;0;0;3;1040;750,
1661;858000;4;3,5;3480;7232;2;0;0;3;2580;900,
1662;775000;4;1,8;2780;9900;2;0;0;4;2780;0,
1663;1060000;5;3;3640;8239;2;0;3;3;2540;1100,,
1664;310000;1;1;750;4000;1;0;0;3;750;0,,
1665;321000;3;1;960;6634;1;0;0;3;960;0,,
1666;464000;3;1,5;2030;8880;1;0;0;3;1330;700,
1667;671000;3;2,8;2930;5569;1;0;0;3;1860;1070,
1668;374000;2;2,5;1380;1073;2;0;0;3;1140;240,
1669;649000;3;2;1720;5525;1;0;2;5;960;760,,
1670;388000;2;1;1210;4800;1;0;0;3;1060;150,,
1671;371000;3;1;950;4250;1,5;0;0;5;950;0,
1672;408000;2;1,8;1710;4234;2;0;0;3;1330;380,
1673;521000;2;2;1410;12282;1,5;0;0;5;1410;0,
1674;849000;4;2,5;2910;7631;2;0;2;3;2910;0,
1675;503000;4;2,5;2220;7064;2;0;0;3;2220;0,
1676;1106000;5;3,3;3160;13238;2;0;0;5;3160;0,
1677;396000;3;2;1380;4500;1;0;0;3;1380;0,,
1678;511000;3;2;1760;5000;1;0;0;5;960;800,,
1679;310000;1;1;730;3000;1;0;0;3;730;0,,
1680;770000;4;2,5;2460;5000;2;0;0;5;1620;840,
1681;524000;3;1,8;2160;6272;1;0;0;4;1390;770,
1682;721000;4;2,3;1990;4600;1,5;0;2;4;1420;570
1683;988000;3;3;3740;39640;2;0;2;3;3740;0,,
1684;609000;4;2,5;2710;5500;2;0;0;3;2710;0,
1685;630000;3;2,5;2680;7836;2;0;0;3;2680;0,
1686;494000;4;2;1850;7560;1;0;0;4;1540;310,,
1687;900000;4;2,5;3190;7869;2;0;2;3;3190;0,
1688;647000;3;2,5;2730;5832;2;0;0;3;2730;0,
1689;591000;3;1,5;1840;9990;2;0;0;5;1840;0,
1690;603000;4;2,5;2720;10000;2;0;0;3;2720;0,
1691;1303000;4;3,5;4370;8510;2;0;1;3;3610;760,
1692;552000;3;2,5;2290;3475;2;0;0;3;2290;0,
1693;337000;2;1;990;4802;1;0;0;3;990;0,,
1694;347000;2;1,5;1140;2980;2;0;0;3;1140;0,
1695;483000;4;1,5;1840;4337;2;0;0;4;1840;0,
1696;360000;2;1;1110;6800;1;0;0;5;1000;110,,
1697;566000;4;2,5;2150;9070;2;0;0;4;2150;0,
1698;536000;3;2,5;2230;5750;2;0;0;3;2230;0,
1699;369000;2;1;1170;6000;1;0;0;4;970;200,,
1700;497000;3;2,5;1960;7200;1;0;0;4;980;980,
1701;619000;3;2,3;2610;9002;2;0;0;3;2610;0,
1702;532000;3;2,3;2130;8721;1;0;0;3;1570;560,
1703;657000;3;2,3;3020;43560;2;0;0;3;2720;300,
1704;590000;3;1,8;1670;5400;2;0;0;5;1670;0,
1705;458000;3;1,8;1890;7004;1;0;0;3;1290;600,
1706;308000;3;1;950;13475;1;0;0;3;950;0,,
1707;659000;4;2,5;2430;14400;1;0;0;5;1670;760,
1708;573000;4;2;2360;6000;1;0;0;5;1260;1100,,
1709;381000;3;1,8;1510;8301;1;0;0;3;1510;0,
1710;500000;3;2,5;2080;4828;2;0;0;3;2080;0,
1711;432000;3;2;1750;15500;1;0;0;3;1490;260,,
1712;444000;3;2;1810;4064;1,5;0;0;3;1810;0,
1713;439000;4;1,8;1790;11875;1;0;0;4;1490;300,
1714;562000;4;2,8;2340;11034;1;0;0;3;1720;620,
1715;411000;3;2,5;1690;9626;2;0;0;3;1690;0,
1716;476000;4;2,5;2070;7476;2;0;0;3;2070;0,
1717;537000;3;2,5;2240;6396;2;0;0;3;2240;0,
1718;1187000;4;3;4500;21780;2;0;2;3;3040;1460,,
1719;496000;3;1,8;2770;39927;1;0;0;4;1580;1190,
1720;320000;3;1;1010;7245;1;0;0;3;1010;0,,
1721;379000;3;1,5;1120;6900;1;0;0;5;1120;0,
1722;608000;5;2,5;3020;21441;1;0;0;4;1510;1510,
1723;954000;4;3,3;4400;186846;2;0;0;4;4400;0,
1724;535000;3;1,8;1990;5650;1;0;1;3;1320;670,
1725;361000;3;1;1450;8820;1;0;0;3;1050;400,,
1726;449000;4;2,5;1920;8497;2;0;0;3;1920;0,
1727;342000;2;2,5;1175;1366;2;0;0;3;740;435,
1728;339000;3;1,5;1320;13200;1;0;0;3;1320;0,
1729;901000;5;2,5;3990;3839;1;0;0;4;1990;2000,
1730;363000;2;1;1140;5720;1;0;0;3;850;290,,
1731;468000;4;1,8;1720;4240;1,5;0;0;4;1460;260
1732;543000;4;2,8;2150;9915;1;0;0;5;1240;910,
1733;499000;3;1,5;1790;8203;1,5;0;1;3;1790;0
1734;624000;2;2,5;2210;6327;1;0;0;3;2210;0,
1735;589000;3;2,8;2180;7519;1;0;0;4;1310;870,
1736;396000;3;2,3;1410;1290;2;0;0;3;1290;120,
1737;470000;3;2,5;1950;3600;2;0;0;3;1950;0,
1738;445000;3;2,5;1495;936;3;0;0;3;1405;90,
1739;433000;3;2,3;1660;6000;1;0;0;3;1110;550,
1740;547000;3;2,5;1950;8130;2;0;0;4;1950;0,
1741;803000;5;2,8;2550;5040;1,5;0;0;5;2550;0
1742;446000;3;1,8;1370;3850;1;0;0;5;770;600,
1743;693000;4;2,5;2200;4000;2;0;0;5;1430;770,
1744;465000;3;1,8;1250;6041;1,5;0;0;5;1250;0
1745;503000;4;2,3;2220;8872;1;0;0;4;1110;1110,
1746;475000;3;1,8;1620;4200;1;0;0;5;830;790,
1747;522000;3;1,8;2250;26337;1;0;0;3;2250;0,
1748;423000;3;2,5;1720;99916;2;0;0;4;1720;0,
1749;728000;4;2,5;3030;9687;2;0;0;3;2020;1010,
1750;316000;3;1;1030;9120;1;0;0;3;1030;0,,
1751;527000;3;2,5;2190;4882;2;0;0;3;2190;0,
1752;403000;3;2;1440;5600;1;0;0;4;720;720,,
1753;513000;4;2,5;2170;9600;1;0;0;3;1460;710,
1754;1020000;4;3,8;2930;3200;1,5;0;0;5;2130;800
1755;334000;3;1,5;1180;9048;1;0;0;3;1180;0,
1756;660000;4;4,3;2360;57514;2;0;0;4;2360;0,
1757;436000;3;1,5;1660;8797;1;0;0;4;1660;0,
1758;679000;3;2,8;2390;9313;1;0;0;5;1390;1000,
1759;419000;3;2;1360;5120;1,5;0;0;4;910;450,
1760;639000;3;2,3;1840;3500;1,5;0;0;5;1540;300
1761;407000;3;2,3;1800;43647;1;0;0;4;1800;0,
1762;1159000;4;3,8;4130;12320;2;0;0;3;4130;0,
1763;358000;3;1,8;2220;132858;1;0;0;3;1110;1110,
1764;1099000;5;3,5;3490;9680;2;0;4;3;2460;1030,
1765;438000;4;2,5;1830;5175;2;0;0;3;1830;0,
1766;435000;4;2,8;1550;4000;1,5;0;0;3;1550;0
1767;565000;3;2;2050;9000;1;0;0;4;2050;0,,
1768;384000;2;1;1230;6600;1;0;0;3;1130;100,,
1769;756000;4;2,5;3150;5886;2;0;0;3;3150;0,
1770;1051000;3;2,3;3800;33825;1;0;0;4;3330;470,
1771;372000;3;2,5;1350;3068;2;0;0;3;1350;0,
1772;437000;3;2;1530;8700;1;0;0;4;1530;0,,
1773;649000;3;2,5;2290;2798;3;0;0;4;2290;0,
1774;402000;2;1,5;1480;15641;1;0;0;4;1480;0,
1775;510000;3;1,8;1970;10270;1;0;0;4;1970;0,
1776;299000;2;1;720;4840;1;0;0;4;720;0,,
1777;351000;3;2;1080;7236;1;0;0;5;1080;0,,
1778;565000;4;2,5;2790;45902;2;0;0;3;2790;0,
1779;440000;5;2,8;2040;7488;1;0;0;4;1200;840,
1780;345000;3;1;1320;8220;1;0;0;3;1320;0,,
1781;431000;3;2,3;1680;57063;2;0;0;4;1680;0,
1782;498000;3;2;2140;4923;1;0;0;4;1070;1070,,
1783;413000;3;1,8;1660;9600;1;0;0;3;1380;280,
1784;453000;3;2,3;1540;5338;1;0;0;5;770;770,
1785;489000;3;2;1880;10758;1;0;0;5;940;940,,
1786;300000;3;1;1250;15603;1;0;0;4;1250;0,,
1787;513000;5;2;2120;137565;1,5;0;0;3;2120;0,
1788;508000;3;1,8;1810;3000;1,5;0;0;4;1810;0
1789;559000;3;2,5;2370;11172;2;0;0;3;2370;0,
1790;556000;3;2,5;1970;4036;2;0;0;4;1970;0,
1791;509000;3;2,5;2110;4099;2;0;0;3;2110;0,
1792;544000;3;3;2080;10521;1,5;0;0;3;2080;0,
1793;1096000;4;2,3;3720;12384;1;0;2;5;1860;1860,
1794;486000;2;1,8;1370;5125;1;0;0;5;1370;0,
1795;674000;4;2,5;2961;12146;2;0;0;3;2961;0,
1796;483000;3;2,3;2090;12112;2;0;0;3;2090;0,
1797;613000;3;2,5;2600;7210;2;0;0;3;2600;0,
1798;481000;3;2,3;1870;9000;1;0;0;3;1440;430,
1799;579000;4;2,5;2620;9873;2;0;0;3;2620;0,
1800;523000;3;2,5;2430;54059;2;0;0;3;2430;0,
1801;345000;3;1,8;1340;16480;1;0;0;4;1340;0,
1802;356000;2;1;1170;10621;1;0;0;3;1170;0,,
1803;546000;3;1,8;2000;10182;1;0;0;5;1400;600,
1804;446000;5;2,5;2070;12000;1;0;0;4;1340;730,
1805;1239000;4;3;4590;9150;2;0;0;3;3490;1100,,
1806;831000;5;1;2550;4623;2,5;0;0;4;2550;0,
1807;300000;3;1;1060;9600;1;0;0;4;1060;0,,
1808;415000;2;1,8;1220;5000;1;0;0;5;860;360,
1809;459000;4;2,3;1790;7203;1;0;0;4;1110;680,
1810;502000;3;2;2060;4040;1;0;0;4;1120;940,,
1811;426000;2;2,5;1140;1182;3;0;0;3;1140;0,
1812;812000;4;2,5;2870;12648;2;0;0;4;2870;0,
1813;536000;6;1,5;2550;33740;1;0;0;4;1750;800,
1814;1021000;4;3,5;2790;10125;1,5;0;0;5;2790;0
1815;320000;3;1;1110;7962;1;0;0;3;1110;0,,
1816;339000;2;1;940;5375;1;0;0;4;940;0,,
1817;566000;3;1,8;2880;18296;1;0;0;3;1580;1300,
1818;360000;3;1,5;1200;4800;1;0;0;4;1200;0,
1819;353000;3;1;1030;4958;1;0;0;5;1030;0,,
1820;357000;2;2,5;1240;2689;2;0;0;3;1240;0,
1821;353000;3;2;1200;9566;1;0;0;3;1200;0,,
1822;686000;3;3,3;2780;4002;2;0;0;3;2780;0,
1823;427000;3;2,3;1765;7652;2;0;0;3;1765;0,
1824;572000;4;2,5;1960;14242;1;0;1;4;1290;670,
1825;724000;2;2,5;2680;11214;1;0;0;3;2680;0,
1826;418000;3;2;1410;7622;1;0;0;4;1410;0,,
1827;510000;4;2,5;2240;3712;2;0;0;3;2240;0,
1828;734000;4;2,8;3120;7644;2;0;0;3;3120;0,
1829;377000;3;2,3;1450;4706;2;0;0;3;1450;0,
1830;571000;3;3;2340;5002;2;0;0;3;2340;0,,
1831;575000;5;2,8;2481;4045;2;0;0;3;2481;0,
1832;443000;3;3,3;1530;1602;2;0;0;3;1140;390,
1833;403000;3;2,3;1250;7500;1;0;0;5;1250;0,
1834;258000;1;0,8;560;12120;1;0;0;3;560;0,
1835;498000;4;1,8;2200;7475;1;0;0;5;1100;1100,
1836;359000;3;1,8;1460;10584;1;0;0;3;990;470,
1837;463000;3;1,5;1650;9380;1;0;0;5;1130;520,
1838;652000;5;2,5;3200;17204;1;0;0;3;2160;1040,
1839;554000;3;2,3;2560;41346;2;0;0;3;2560;0,
1840;496000;3;2,3;2080;4252;1,5;0;0;3;1550;530
1841;320000;3;1;1070;7140;1;0;0;3;1070;0,,
1842;534000;3;1,8;2190;12626;2;0;0;4;2190;0,
1843;467000;3;1,5;2060;15837;1,5;0;0;3;2060;0
1844;884000;3;1,8;2640;8000;1;0;3;4;1320;1320,
1845;446000;3;2,5;1720;8755;1;0;0;3;1000;720,
1846;1271000;5;3,5;3880;13885;2;0;3;4;2540;1340,
1847;330000;2;1;960;4920;1;0;0;3;960;0,,
1848;547000;3;2,5;2340;59058;1;0;0;3;2340;0,
1849;776000;3;2,5;2660;13367;2;0;2;3;2660;0,
1850;519000;3;1,8;2090;4725;2;0;0;3;1610;480,
1851;442000;3;2,5;1820;4910;2;0;0;3;1820;0,
1852;518000;4;2,5;2310;8030;2;0;0;3;2310;0,
1853;278000;3;1;920;14400;1;0;0;4;920;0,,
1854;294000;1;1;790;13062;1;0;0;3;790;0,,
1855;421000;2;1,8;1500;6800;1;0;0;4;910;590,
1856;312000;3;1;1240;11108;1;0;0;4;1240;0,,
1857;568000;4;2,5;2730;36183;2;0;0;3;2730;0,
1858;316000;3;1;1170;11000;1;0;0;2;1170;0,,
1859;1061000;5;3,3;3410;9088;2;0;3;3;2760;650,
1860;760000;4;2,5;2700;9320;2;0;0;4;2700;0,
1861;398000;4;1,8;1650;7800;1;0;0;3;1650;0,
1862;289000;2;1;670;2378;1;0;0;3;670;0,,
1863;430000;3;2;1670;7757;1;0;0;3;1670;0,,
1864;380000;3;1,8;1530;10731;1;0;0;3;1530;0,
1865;413000;3;2,3;1500;7615;1;0;0;3;1150;350,
1866;411000;4;1,8;1720;7200;1;0;0;3;1220;500,
1867;663000;5;3;2920;11440;2;0;0;3;2920;0,,
1868;324000;3;1;910;4500;1;0;0;3;910;0,,
1869;317000;3;1;1050;4160;1;0;0;4;1050;0,,
1870;410000;3;2;1540;7800;1;0;0;3;1540;0,,
1871;329000;3;1;1210;7440;1;0;0;3;1210;0,,
1872;554000;5;2,5;2650;11455;1;0;0;3;1400;1250,
1873;568000;3;2;1990;3990;1;0;0;5;1130;860,,
1874;999000;5;2,8;2660;8737;1;0;4;5;1470;1190,
1875;1086000;4;2,5;4060;9734;1;0;4;3;2150;1910,
1876;436000;5;2,5;2300;23345;1;0;0;5;1170;1130,
1877;538000;6;2,8;2630;16411;1;0;0;4;1650;980,
1878;295000;2;1;770;8149;1;0;0;5;770;0,,
1879;983000;4;2,8;3790;10669;2;0;0;3;3790;0,
1880;662000;4;2,8;2540;7210;1;0;0;4;1600;940,
1881;617000;4;2,3;2500;8500;1;0;0;4;1600;900,
1882;490000;4;2,5;2150;7303;2;0;0;3;2150;0,
1883;535000;3;1,8;1670;9600;1;0;0;5;1670;0,
1884;445000;3;2;1800;12669;1;0;0;3;1800;0,,
1885;486000;3;2,5;2070;12708;2;0;0;3;2070;0,
1886;328000;2;1;830;2820;1;0;0;4;830;0,,
1887;629000;3;2,3;2370;9619;1;0;0;4;1650;720,
1888;323000;3;1;1010;5400;1;0;0;3;1010;0,,
1889;352000;3;1,5;1420;4500;1;0;0;3;1420;0,
1890;565000;4;2;2120;8701;1,5;0;0;4;2120;0,
1891;492000;4;1,8;2020;7029;1;0;0;4;1430;590,
1892;429000;3;2,5;1520;2208;2;0;0;3;1040;480,
1893;313000;2;1;820;6250;1;0;0;4;820;0,,
1894;446000;3;2,5;1690;1553;2,5;0;0;3;1690;0
1895;498000;3;2;2260;11305;1;0;0;3;1130;1130,,
1896;509000;3;2,3;1830;7897;1;0;0;4;1290;540,
1897;364000;3;2;1350;11150;1;0;0;3;1110;240,,
1898;817000;5;3,5;3280;4000;2;0;0;3;2440;840,
1899;711000;4;2,5;2770;45514;2;0;0;4;2770;0,
1900;788000;4;2,5;2770;8642;2;0;0;4;2770;0,
1901;548000;4;2,5;2460;5091;2;0;0;3;2460;0,
1902;1207000;3;3,3;4720;32467;2;0;2;3;3190;1530,
1903;378000;2;1;1250;8100;1;0;0;4;1250;0,,
1904;471000;3;2;1710;7225;2;0;0;4;1710;0,,
1905;516000;3;1,8;1840;5101;1;0;0;5;1040;800,
1906;465000;4;2,5;2000;5962;2;0;0;3;2000;0,
1907;246000;1;1;650;15364;1;0;0;4;650;0,,
1908;311000;3;1,5;1020;9072;1;0;0;3;920;100,
1909;390000;2;1;1500;18540;1;0;0;3;1500;0,,
1910;496000;3;2,5;2060;4399;2;0;0;3;2060;0,
1911;370000;3;1,5;1810;29308;1;0;0;3;950;860,
1912;1595000;6;4,5;3810;28176;1;0;4;5;3810;0,
1913;448000;2;1,8;1650;4000;1;0;0;4;950;700,
1914;481000;3;3,3;1540;704;3;0;0;3;1540;0,
1915;465000;3;1,5;2080;5244;1;0;0;3;1190;890,
1916;598000;3;2,3;2430;5500;2;0;0;3;1810;620,
1917;380000;5;2;1750;10284;1;0;0;4;1750;0,,
1918;375000;3;1,8;1770;33224;1;0;0;4;1770;0,
1919;457000;3;2,5;1710;2300;2;0;0;3;1570;140,
1920;533000;4;2,3;2740;88426;2;0;0;3;2740;0,
1921;637000;5;2,5;2730;17240;1;0;0;5;1660;1070,
1922;582000;3;2,5;2437;5136;2;0;0;3;2437;0,
1923;805000;4;2,5;3290;6203;2;0;0;3;3290;0,
1924;678000;4;3,5;2910;5260;2;0;0;3;2910;0,
1925;424000;3;2;1630;7599;1;0;0;3;1630;0,,
1926;1187000;4;3;4410;5104;2;0;0;3;3400;1010,,
1927;503000;3;2,5;1780;1487;3;0;0;3;1600;180,
1928;438000;3;3,3;1540;1487;2;0;0;3;1540;0,
1929;425000;3;1,8;1420;1189;3;0;0;3;1420;0,
1930;676000;3;2,5;2680;9750;1;0;0;4;1610;1070,
1931;442000;3;2;1750;9750;1;0;0;3;1350;400,,
1932;522000;3;2,5;2170;4912;2;0;0;3;2170;0,
1933;670000;3;2,8;2390;9966;1;0;0;5;1360;1030,
1934;609000;4;2,3;2400;5350;1,5;0;0;4;1460;940
1935;385000;3;1;1690;4250;1;0;0;3;1020;670,,
1936;860000;3;3,5;3250;6000;2;0;0;3;2500;750,
1937;1045000;4;3,8;4610;40202;1;0;0;4;2500;2110,
1938;733000;4;2,8;2440;15349;2;0;1;4;2440;0,
1939;443000;3;1,8;1290;3870;1;0;0;5;1290;0,
1940;479000;4;1;2000;4676;1,5;0;0;3;1250;750,
1941;319000;3;1;1050;7500;1;0;0;3;1050;0,,
1942;528000;4;2,5;2340;3784;2;0;0;3;2340;0,
1943;582000;4;2,3;2210;7665;2;0;0;4;2210;0,
1944;736000;5;2,5;2920;5568;2;0;0;3;2320;600,
1945;613000;3;2,8;3150;219978;2;0;0;4;3000;150,
1946;949000;3;3,5;3590;6402;2;0;0;3;3590;0,
1947;451000;4;2,5;1910;5000;2;0;0;3;1910;0,
1948;835000;4;2,8;3110;35235;2;0;0;4;3110;0,
1949;540000;5;3;2440;4750;1;0;0;3;1450;990,,
1950;380000;4;2,3;1330;8400;1,5;0;0;3;1330;0
1951;340000;3;1,8;1460;22651;1;0;0;4;1460;0,
1952;1294000;6;4,5;3902;3880;3;0;4;4;2782;1120,
1953;1572000;5;4,8;5180;17811;2;0;2;3;4070;1110,
1954;355000;2;2,5;1150;2064;2;0;0;3;1150;0,
1955;430000;4;1,5;1920;10403;1;0;0;3;1370;550,
1956;539000;3;2,5;2520;53143;1,5;0;0;3;2520;0
1957;337000;2;1;970;3400;1;0;0;3;970;0,,
1958;553000;5;2,5;2490;7666;1;0;0;4;1490;1000,
1959;430000;3;2;1680;8424;1;0;0;3;1680;0,,
1960;326000;3;1;1150;4825;1;0;0;4;1150;0,,
1961;494000;4;3;1980;7931;1;0;0;4;1160;820,,
1962;559000;4;2,3;2070;13084;1;0;0;4;1700;370,
1963;1007000;4;4,3;5660;193593;2;0;0;3;4100;1560,
1964;567000;4;2,8;2420;10962;1;0;0;3;1530;890,
1965;583000;4;2,5;2610;4781;2;0;0;3;2610;0,
1966;958000;4;3,8;2810;10840;2;0;2;4;2070;740,
1967;364000;3;2,5;1510;10384;1;0;0;2;1030;480,
1968;449000;3;1,8;1910;4800;1;0;0;3;1080;830,
1969;384000;3;1,8;1700;51649;1,5;0;0;5;1700;0
1970;532000;4;2,8;2020;10720;1;0;0;4;1420;600,
1971;572000;3;1,8;2340;4206;1;0;0;5;1170;1170,
1972;437000;3;2;1463;868;3;0;0;3;1463;0,,
1973;374000;3;1;1430;3840;1;0;0;3;950;480,,
1974;302000;3;1,5;1180;12324;1;0;0;3;800;380,
1975;1247000;5;4,5;4400;15580;2;0;0;3;3390;1010,
1976;405000;3;2,5;1610;6176;2;0;0;3;1610;0,
1977;368000;3;2,5;1480;14250;2;0;0;3;1480;0,
1978;624000;3;2,5;2670;10338;2;0;0;3;2670;0,
1979;440000;4;1,8;1830;29110;2;0;0;3;1230;600,
1980;340000;2;1;920;4095;1;0;0;4;920;0,,
1981;286000;3;1;1150;19200;1;0;0;4;1150;0,,
1982;356000;2;1;1190;7408;1;0;0;3;830;360,,
1983;928000;4;3,3;4160;35654;2;0;0;3;2760;1400,
1984;556000;3;2,5;2370;12753;2;0;0;3;2370;0,
1985;398000;4;1,8;1660;3800;1,5;0;0;3;1660;0
1986;453000;3;2,5;1480;8381;1;0;0;4;1480;0,
1987;534000;4;2,5;2390;6426;2;0;0;3;2390;0,
1988;481000;3;3,5;1690;1432;2;0;0;3;1360;330,
1989;319000;3;1;1010;7560;1;0;0;3;1010;0,,
1990;850000;4;3,5;3500;8547;2;0;0;3;2500;1000,
1991;570000;4;2,8;2330;7642;1;0;0;3;1800;530,
1992;424000;3;1,5;1890;9450;1;0;0;3;1090;800,
1993;581000;4;1,8;2000;6032;1;0;2;3;1300;700,
1994;317000;3;1;1130;10650;1;0;0;3;1130;0,,
1995;441000;4;1,8;1670;9886;1;0;0;5;1670;0,
1996;616000;3;2,5;2600;5540;2;0;0;3;2600;0,
1997;320000;4;1,8;1560;31299;1;0;0;4;1560;0,
1998;357000;3;2;1170;5360;1;0;0;3;1170;0,,
1999;484000;4;2,5;2100;4237;2;0;0;3;2100;0,
2000;435000;3;2,3;1710;11500;1;0;0;3;1210;500,
2001;539000;4;2,8;2420;5773;2;0;0;3;2420;0,
2002;363000;4;2;1370;4000;2;0;0;3;1370;0,,
2003;632000;4;2;2660;3900;1,5;0;0;4;1480;1180,
2004;513000;4;2,5;2260;3713;2;0;0;3;2260;0,
2005;479000;4;2,5;2070;4500;2;0;0;3;2070;0,
2006;1319000;4;5,3;4670;43950;2;0;0;3;4670;0,
2007;348000;3;1;1500;13500;1;0;0;4;1500;0,,
2008;596000;4;2,5;2658;3960;2;0;0;3;2658;0,
2009;607000;4;2,5;2700;5150;2;0;0;3;2700;0,
2010;433000;3;2,3;1530;1245;2;0;0;3;1050;480,
2011;415000;3;2,5;1480;1485;2;0;0;3;1280;200,
2012;418000;3;3;1390;1080;2;0;0;3;1140;250,,
2013;419000;3;2,5;1660;3990;2;0;0;3;1660;0,
2014;494000;3;2,5;2050;4185;2;0;0;3;2050;0,
2015;357000;4;1;1550;7740;1,5;0;0;3;1550;0,
2016;514000;4;2,3;1900;8600;1;0;0;4;1900;0,
2017;691000;4;2,5;2820;6180;2;0;0;3;2050;770,
2018;372000;2;1,5;1490;4080;1;0;0;3;930;560,
2019;410000;3;1,5;1750;12500;1;0;0;3;1150;600,
2020;472000;4;2,5;2040;6034;2;0;0;3;2040;0,
2021;446000;3;1,5;1900;5000;1,5;0;0;3;1640;260
2022;453000;3;1,8;1910;12596;1;0;0;3;1340;570,
2023;356000;3;1;1560;14333;1;0;0;4;1560;0,,
2024;669000;3;1,8;1470;6250;1;0;3;4;1070;400,
2025;864000;3;2,5;2700;9994;1;0;3;4;1350;1350,
2026;1212000;4;3,3;3450;11240;2;0;3;4;2430;1020,
2027;501000;3;2;1970;9600;1;0;0;4;1300;670,,
2028;621000;3;2,5;2670;12187;2;0;0;3;2670;0,
2029;594000;3;2,5;2550;13458;2;0;0;3;2550;0,
2030;436000;4;1;1720;4011;1,5;0;0;4;1720;0,
2031;1319000;4;4;4270;6002;2;0;3;3;3180;1090,,
2032;1346000;3;1,5;2170;16600;1;1;2;3;1130;1040,
2033;641000;4;2,5;2840;9354;2;0;0;3;2840;0,
2034;843000;4;2,8;3270;50994;2;0;0;4;2720;550,
2035;380000;3;1,8;1480;7040;1;0;0;3;1480;0,
2036;510000;5;2,8;2440;8000;1;0;0;4;1240;1200,
2037;826000;4;2,8;2880;5750;1,5;0;0;5;1710;1170
2038;438000;2;1;1730;9610;1;0;0;3;1380;350,,
